ID_Anuncio,Agencia,Fecha_Publicacion,Direccion,Ciudad,Precio_COP,Area_m2,Num_Habitaciones,Num_Banos,Ano_Construccion
242,Conexión Urbana,2024-02-12,Avenida 100 # 12 - 67,Medellín,1653000000.0,89.0,1,1.0,1999.0
474,Horizonte Propiedades,2023-07-24,Carrera 133 # 4 - 45,Cali,675000000.0,94.0,4,4.0,2014.0
1198,Conexión Urbana,2025-02-18,Carrera 67 # 45 - 81,Barranquilla,1653000000.0,272.0,3,2.0,
207,Inmobiliaria Andina,2024-04-15,Transversal 60 # 37 - 15,Barranquilla,1221000000.0,300.0,4,4.0,2015.0
664,Conexión Urbana,2023-08-08,Carrera 34 # 76 - 19,Barranquilla,1580000000.0,202.0,1,4.0,1994.0
1216,Tu Casa Ideal,2023-10-19,Transversal 30 # 3 - 13,Cali,1054000000.0,200.0,5,3.0,2022.0
1368,Propiedades del Sol,2023-12-26,Carrera 19 # 40 - 29,Barranquilla,663000000.0,77.0,3,3.0,1993.0
824,Horizonte Propiedades,2025-04-11,Carrera 136 # 46 - 48,Cartagena,747000000.0,,6,1.0,2008.0
1000,Inmobiliaria Andina,2024-03-09,Diagonal 22 # 65 - 93,Medellín,1103000000.0,318.0,6,3.0,
2,Conexión Urbana,2024-10-27,Avenida 50 # 39 - 12,Cali,882000000.0,184.0,3,1.0,1993.0
1211,Propiedades del Sol,2024-01-14,Transversal 21 # 50 - 14,Bogotá D.C.,856000000.0,179.0,3,2.0,
600,Tu Casa Ideal,2024-08-05,Transversal 124 # 99 - 59,Bogotá D.C.,1498000000.0,256.0,3,3.0,2013.0
586,Propiedades del Sol,2025-07-11,Avenida 114 # 8 - 52,Cali,273000000.0,217.0,2,2.0,
285,Propiedades del Sol,2025-04-10,Transversal 79 # 92 - 52,Barranquilla,922000000.0,208.0,5,2.0,2018.0
337,Conexión Urbana,2024-05-28,Carrera 46 # 15 - 79,Barranquilla,1285000000.0,299.0,6,2.0,2015.0
331,Horizonte Propiedades,2025-06-05,Diagonal 17 # 12 - 4,Barranquilla,1745000000.0,,4,2.0,1980.0
406,Conexión Urbana,2025-05-20,Avenida 57 # 13 - 67,Medellín,1564000000.0,179.0,3,,
1261,Conexión Urbana,2023-12-25,Diagonal 40 # 8 - 24,Cartagena,1247000000.0,173.0,6,1.0,2001.0
1115,Horizonte Propiedades,2024-10-17,Transversal 11 # 20 - 45,Bogotá D.C.,708000000.0,205.0,5,,
850,Propiedades del Sol,2025-04-21,Carrera 141 # 16 - 46,Cartagena,985000000.0,339.0,5,2.0,2002.0
682,Conexión Urbana,2024-07-02,Transversal 150 # 15 - 87,Cali,638000000.0,115.0,6,3.0,2020.0
550,Horizonte Propiedades,2025-01-17,Avenida 117 # 40 - 100,Cali,377000000.0,312.0,3,,2002.0
1228,Conexión Urbana,2024-11-26,Diagonal 35 # 69 - 72,Cali,1127000000.0,101.0,2,1.0,2017.0
1022,Conexión Urbana,2023-11-14,Transversal 137 # 46 - 67,Barranquilla,976000000.0,185.0,6,2.0,1997.0
1170,Tu Casa Ideal,2024-01-12,Diagonal 55 # 37 - 61,Barranquilla,545000000.0,60.0,1,2.0,
1309,Horizonte Propiedades,2023-12-24,Avenida 116 # 19 - 93,Cartagena,803000000.0,297.0,4,1.0,2000.0
882,Inmobiliaria Andina,2024-06-25,Calle 44 # 33 - 32,Cali,1210000000.0,,1,4.0,2016.0
593,Tu Casa Ideal,2024-04-15,Transversal 40 # 93 - 14,Cali,955000000.0,172.0,5,1.0,1996.0
287,Tu Casa Ideal,2024-04-03,Diagonal 36 # 83 - 97,Bogotá D.C.,735000000.0,126.0,3,4.0,2022.0
272,Propiedades del Sol,2023-08-15,Calle 47 # 33 - 64,Barranquilla,769000000.0,347.0,5,4.0,
359,Propiedades del Sol,2024-08-04,Carrera 5 # 15 - 16,Cali,344000000.0,74.0,2,2.0,
981,Tu Casa Ideal,2024-09-07,Calle 63 # 2 - 51,Bogotá D.C.,721000000.0,94.0,5,4.0,2020.0
1345,Horizonte Propiedades,2024-12-27,Carrera 24 # 29 - 66,Barranquilla,1680000000.0,171.0,3,4.0,2013.0
734,Tu Casa Ideal,2023-09-10,Avenida 53 # 7 - 48,Barranquilla,1734000000.0,260.0,6,2.0,2021.0
1457,Tu Casa Ideal,2025-02-26,Calle 20 # 62 - 61,Medellín,773000000.0,279.0,4,,1988.0
354,Inmobiliaria Andina,2024-05-26,Transversal 130 # 13 - 95,Barranquilla,1006000000.0,245.0,3,4.0,
283,Propiedades del Sol,2024-07-19,Transversal 138 # 59 - 17,Medellín,520000000.0,123.0,1,2.0,1990.0
101,Inmobiliaria Andina,2023-11-19,Carrera 5 # 71 - 17,Cartagena,1462000000.0,139.0,2,2.0,1995.0
1193,Horizonte Propiedades,2025-01-06,Avenida 95 # 42 - 75,Bogotá D.C.,1483000000.0,187.0,6,1.0,2011.0
397,Conexión Urbana,2025-03-16,Carrera 108 # 13 - 34,Cartagena,177000000.0,,2,3.0,2001.0
989,Horizonte Propiedades,2025-04-19,Carrera 113 # 67 - 54,Cali,467000000.0,195.0,3,4.0,2005.0
1171,Horizonte Propiedades,2024-04-07,Calle 142 # 60 - 2,Medellín,1336000000.0,191.0,3,4.0,
471,Tu Casa Ideal,2023-09-05,Carrera 102 # 84 - 48,Medellín,1559000000.0,259.0,2,2.0,2004.0
570,Propiedades del Sol,2024-10-02,Carrera 140 # 25 - 87,Cartagena,1690000000.0,92.0,5,2.0,2005.0
656,Tu Casa Ideal,2024-11-06,Avenida 73 # 11 - 61,Cartagena,523000000.0,251.0,2,1.0,2016.0
501,Conexión Urbana,2023-09-21,Diagonal 147 # 56 - 49,Cali,950000000.0,196.0,3,2.0,
709,Inmobiliaria Andina,2025-03-15,Calle 90 # 31 - 62,Bogotá D.C.,1615000000.0,125.0,6,4.0,1982.0
669,Conexión Urbana,2023-11-30,Calle 133 # 61 - 37,Medellín,658000000.0,197.0,1,2.0,1992.0
958,Horizonte Propiedades,2023-08-14,Carrera 92 # 56 - 24,Barranquilla,390000000.0,268.0,2,3.0,2001.0
231,Horizonte Propiedades,2024-06-22,Diagonal 91 # 33 - 7,Barranquilla,1951000000.0,164.0,1,3.0,2000.0
592,Horizonte Propiedades,2023-08-24,Calle 121 # 100 - 82,Cartagena,784000000.0,264.0,6,2.0,2003.0
1375,Inmobiliaria Andina,2025-06-03,Transversal 150 # 29 - 12,Cartagena,1736000000.0,344.0,2,1.0,1981.0
523,Conexión Urbana,2023-09-02,Carrera 43 # 100 - 26,Barranquilla,949000000.0,82.0,2,4.0,
1398,Horizonte Propiedades,2024-11-05,Calle 24 # 60 - 46,Bogotá D.C.,1614000000.0,347.0,3,1.0,1991.0
790,Horizonte Propiedades,2025-06-18,Calle 11 # 14 - 88,Cartagena,1416000000.0,208.0,5,1.0,1999.0
644,Propiedades del Sol,2023-12-22,Calle 144 # 93 - 39,Barranquilla,268000000.0,171.0,6,3.0,1997.0
1460,Horizonte Propiedades,2023-08-04,Carrera 8 # 76 - 19,Medellín,1726000000.0,102.0,4,4.0,1998.0
1151,Tu Casa Ideal,2025-03-11,Transversal 24 # 11 - 18,Bogotá D.C.,1393000000.0,206.0,1,4.0,
1403,Conexión Urbana,2025-05-17,Carrera 126 # 62 - 43,Cali,1565000000.0,191.0,1,3.0,
1414,Conexión Urbana,2023-12-02,Calle 33 # 11 - 57,Bogotá D.C.,305000000.0,345.0,3,3.0,2005.0
926,Propiedades del Sol,2025-06-27,Avenida 136 # 25 - 57,Cali,655000000.0,,5,3.0,1986.0
1466,Horizonte Propiedades,2024-09-22,Diagonal 133 # 82 - 21,Cartagena,901000000.0,285.0,3,2.0,2014.0
679,Inmobiliaria Andina,2024-07-17,Carrera 148 # 10 - 80,Medellín,1819000000.0,85.0,3,2.0,1987.0
1341,Inmobiliaria Andina,2024-07-12,Diagonal 113 # 14 - 41,Barranquilla,987000000.0,116.0,2,4.0,2022.0
341,Propiedades del Sol,2023-11-03,Avenida 45 # 93 - 34,Barranquilla,411000000.0,197.0,5,3.0,2000.0
979,Conexión Urbana,2023-10-15,Transversal 53 # 67 - 41,Bogotá D.C.,501000000.0,57.0,5,2.0,1993.0
48,Conexión Urbana,2025-07-10,Carrera 105 # 48 - 66,Cali,1377000000.0,204.0,2,4.0,1982.0
414,Tu Casa Ideal,2025-06-22,Diagonal 31 # 78 - 80,Cali,903000000.0,137.0,6,4.0,
367,Tu Casa Ideal,2025-02-07,Diagonal 63 # 30 - 99,Medellín,1986000000.0,329.0,1,3.0,1983.0
1408,Conexión Urbana,2025-03-22,Transversal 147 # 33 - 19,Medellín,1329000000.0,,1,2.0,1980.0
1263,Inmobiliaria Andina,2023-09-05,Avenida 57 # 26 - 28,Bogotá D.C.,1237000000.0,209.0,5,1.0,1982.0
1318,Horizonte Propiedades,2024-08-18,Transversal 60 # 59 - 57,Bogotá D.C.,1916000000.0,73.0,2,4.0,1983.0
1315,Tu Casa Ideal,2024-05-11,Avenida 92 # 58 - 57,Medellín,1526000000.0,50.0,5,4.0,2006.0
511,Propiedades del Sol,2025-05-26,Calle 41 # 84 - 64,Barranquilla,1705000000.0,104.0,2,2.0,2004.0
603,Conexión Urbana,2024-08-17,Carrera 84 # 84 - 14,Cartagena,633000000.0,103.0,4,3.0,2000.0
251,Tu Casa Ideal,2024-02-22,Carrera 43 # 73 - 19,Bogotá D.C.,1660000000.0,85.0,3,3.0,2017.0
277,Inmobiliaria Andina,2025-05-01,Transversal 127 # 27 - 32,Medellín,1020000000.0,131.0,4,2.0,1991.0
1098,Tu Casa Ideal,2024-01-16,Avenida 141 # 60 - 10,Cali,1939000000.0,332.0,6,3.0,1990.0
1379,Tu Casa Ideal,2024-02-21,Diagonal 80 # 69 - 50,Cartagena,960000000.0,,6,4.0,2018.0
220,Conexión Urbana,2024-04-15,Avenida 119 # 96 - 88,Barranquilla,1476000000.0,324.0,4,3.0,2008.0
334,Propiedades del Sol,2025-07-04,Transversal 87 # 90 - 48,Barranquilla,197000000.0,120.0,4,2.0,2014.0
492,Horizonte Propiedades,2024-03-27,Diagonal 129 # 70 - 75,Medellín,972000000.0,305.0,4,3.0,2013.0
1506,Inmobiliaria Andina,2025-01-31 00:00:00,Calle 113 # 12 - 55,Cali,1067000000.0,290.0,6,3.0,2013.0
921,Horizonte Propiedades,2024-03-20,Diagonal 50 # 34 - 73,Cali,697000000.0,270.0,1,3.0,2009.0
773,Propiedades del Sol,2024-11-11,Transversal 30 # 64 - 49,Medellín,992000000.0,165.0,1,4.0,2023.0
1479,Propiedades del Sol,2024-03-04,Carrera 84 # 7 - 65,Bogotá D.C.,1854000000.0,102.0,4,2.0,2009.0
491,Tu Casa Ideal,2025-03-12,Transversal 38 # 51 - 4,Medellín,289000000.0,78.0,6,4.0,
1446,Conexión Urbana,2024-08-26,Calle 120 # 5 - 51,Cali,563000000.0,202.0,4,1.0,
678,Tu Casa Ideal,2023-12-03,Calle 125 # 8 - 28,Cartagena,1869000000.0,121.0,1,3.0,2009.0
732,Inmobiliaria Andina,2025-03-05,Calle 7 # 77 - 3,Medellín,1358000000.0,314.0,6,4.0,2006.0
625,Inmobiliaria Andina,2024-11-05,Avenida 119 # 13 - 3,Cali,1909000000.0,182.0,1,3.0,2020.0
1024,Horizonte Propiedades,2024-08-20,Transversal 4 # 8 - 27,Bogotá D.C.,780000000.0,55.0,1,4.0,2021.0
965,Propiedades del Sol,2024-07-13,Carrera 53 # 51 - 16,Cali,311000000.0,300.0,2,1.0,
361,Horizonte Propiedades,2024-06-15,Transversal 135 # 43 - 61,Bogotá D.C.,716000000.0,145.0,1,4.0,1999.0
823,Conexión Urbana,2024-08-28,Calle 65 # 12 - 52,Medellín,936000000.0,266.0,5,1.0,2010.0
202,Conexión Urbana,2024-04-29,Transversal 106 # 15 - 27,Barranquilla,265000000.0,,1,4.0,2007.0
185,Propiedades del Sol,2025-07-01,Carrera 32 # 35 - 15,Medellín,1284000000.0,287.0,5,4.0,
1425,Horizonte Propiedades,2023-12-09,Diagonal 50 # 68 - 45,Medellín,1849000000.0,125.0,1,3.0,
618,Conexión Urbana,2024-10-31,Diagonal 81 # 11 - 59,Medellín,196000000.0,154.0,2,3.0,2005.0
400,Conexión Urbana,2024-09-11,Carrera 97 # 76 - 10,Bogotá D.C.,1870000000.0,132.0,6,3.0,2008.0
1286,Horizonte Propiedades,2025-07-02,Avenida 51 # 5 - 18,Barranquilla,1815000000.0,,2,1.0,2020.0
1432,Inmobiliaria Andina,2024-10-12,Calle 43 # 84 - 56,Barranquilla,1341000000.0,,5,3.0,2018.0
1351,Horizonte Propiedades,2023-09-16,Avenida 18 # 60 - 82,Cali,1600000000.0,85.0,4,1.0,1986.0
581,Propiedades del Sol,2024-10-30,Transversal 50 # 57 - 34,Barranquilla,500000000.0,66.0,6,2.0,2007.0
546,Conexión Urbana,2024-01-27,Carrera 150 # 23 - 7,Medellín,636000000.0,81.0,5,1.0,2013.0
715,Propiedades del Sol,2023-10-19,Diagonal 15 # 93 - 55,Bogotá D.C.,407000000.0,288.0,3,1.0,2015.0
794,Tu Casa Ideal,2023-08-24,Calle 25 # 68 - 51,Barranquilla,1944000000.0,,4,2.0,1993.0
285,Propiedades del Sol,2025-04-10,Transversal 79 # 92 - 52,Barranquilla,922000000.0,208.0,5,2.0,2018.0
633,Conexión Urbana,2025-01-09,Carrera 48 # 67 - 38,Bogotá D.C.,1251000000.0,202.0,6,2.0,2006.0
1160,Horizonte Propiedades,2024-07-03,Avenida 2 # 41 - 100,Bogotá D.C.,428000000.0,261.0,2,4.0,1994.0
653,Horizonte Propiedades,2023-10-11,Carrera 53 # 21 - 43,Cali,649000000.0,111.0,1,,2006.0
198,Horizonte Propiedades,2024-08-15,Avenida 89 # 85 - 45,Cali,951000000.0,133.0,2,3.0,1983.0
1166,Propiedades del Sol,2025-04-06,Avenida 20 # 7 - 14,Medellín,1979000000.0,,6,2.0,
982,Tu Casa Ideal,2024-01-19,Calle 147 # 10 - 73,Bogotá D.C.,700000000.0,304.0,1,4.0,1981.0
1123,Conexión Urbana,2025-04-17,Calle 64 # 68 - 75,Medellín,776000000.0,240.0,5,3.0,2002.0
1129,Propiedades del Sol,2023-11-17,Calle 25 # 2 - 31,Medellín,812000000.0,193.0,1,4.0,
1494,Tu Casa Ideal,2025-01-09,Avenida 87 # 26 - 9,Barranquilla,1821000000.0,236.0,2,1.0,2022.0
874,Propiedades del Sol,2023-08-22,Calle 18 # 33 - 73,Bogotá D.C.,586000000.0,324.0,4,1.0,2021.0
920,Propiedades del Sol,2025-05-15,Calle 94 # 37 - 71,Cartagena,917000000.0,72.0,6,4.0,1984.0
568,Inmobiliaria Andina,2024-10-21,Carrera 45 # 83 - 16,Medellín,1862000000.0,131.0,6,2.0,2016.0
38,Propiedades del Sol,2024-11-28,Transversal 110 # 46 - 59,Medellín,1384000000.0,,6,4.0,1982.0
1286,Horizonte Propiedades,2025-07-02,Avenida 51 # 5 - 18,Barranquilla,1815000000.0,,2,1.0,2020.0
854,Propiedades del Sol,2025-03-28,Transversal 27 # 41 - 84,Cartagena,773000000.0,289.0,1,4.0,2009.0
1337,Horizonte Propiedades,2023-10-31,Calle 31 # 99 - 96,Bogotá D.C.,1020000000.0,,3,4.0,
1348,Tu Casa Ideal,2024-08-27,Diagonal 28 # 54 - 94,Bogotá D.C.,695000000.0,129.0,4,1.0,1993.0
1051,Conexión Urbana,2025-04-12,Diagonal 31 # 50 - 88,Bogotá D.C.,202000000.0,304.0,4,3.0,
510,Propiedades del Sol,2025-03-08,Diagonal 150 # 20 - 84,Bogotá D.C.,846000000.0,88.0,5,4.0,2015.0
1047,Inmobiliaria Andina,2025-03-09,Diagonal 77 # 58 - 90,Medellín,260000000.0,154.0,2,2.0,2001.0
1136,Conexión Urbana,2023-10-12,Transversal 71 # 14 - 44,Medellín,378000000.0,243.0,5,4.0,2010.0
640,Propiedades del Sol,2025-04-23,Carrera 22 # 88 - 57,Cartagena,1195000000.0,,4,4.0,1990.0
1251,Tu Casa Ideal,2024-09-15,Transversal 92 # 29 - 74,Cartagena,630000000.0,339.0,5,3.0,2010.0
147,Propiedades del Sol,2024-12-04,Carrera 8 # 5 - 52,Bogotá D.C.,1340000000.0,67.0,6,4.0,1995.0
105,Conexión Urbana,2025-01-18,Diagonal 4 # 3 - 9,Medellín,1554000000.0,,3,1.0,2013.0
1125,Conexión Urbana,2024-02-08,Transversal 9 # 5 - 44,Medellín,1232000000.0,73.0,2,4.0,1997.0
273,Conexión Urbana,2025-04-13,Calle 119 # 72 - 76,Medellín,1871000000.0,258.0,3,,1989.0
113,Horizonte Propiedades,2024-11-22,Carrera 150 # 53 - 2,Medellín,342000000.0,335.0,4,1.0,2008.0
350,Horizonte Propiedades,2024-03-19,Transversal 77 # 38 - 58,Cali,491000000.0,244.0,4,,2020.0
1525,Tu Casa Ideal,2025-02-17 00:00:00,Avenida 30 # 17 - 64,Barranquilla,805000000.0,315.0,4,1.0,2007.0
353,Inmobiliaria Andina,2024-04-22,Transversal 150 # 27 - 91,Cali,1030000000.0,104.0,1,,1986.0
552,Inmobiliaria Andina,2023-08-21,Avenida 55 # 74 - 20,Medellín,1212000000.0,260.0,5,3.0,1982.0
1276,Propiedades del Sol,2025-04-27,Calle 106 # 33 - 24,Bogotá D.C.,318000000.0,296.0,3,4.0,1988.0
818,Horizonte Propiedades,2024-04-09,Avenida 63 # 35 - 71,Medellín,,67.0,2,1.0,
869,Horizonte Propiedades,2023-10-31,Carrera 104 # 17 - 35,Medellín,1487000000.0,311.0,6,2.0,2015.0
82,Inmobiliaria Andina,2024-07-14,Avenida 76 # 33 - 58,Cartagena,1319000000.0,163.0,1,1.0,
714,Inmobiliaria Andina,2025-06-06,Calle 120 # 92 - 99,Barranquilla,866000000.0,131.0,4,3.0,1986.0
216,Propiedades del Sol,2024-03-15,Carrera 110 # 20 - 16,Medellín,1103000000.0,118.0,3,2.0,2006.0
526,Conexión Urbana,2025-06-25,Calle 78 # 59 - 68,Cartagena,996000000.0,292.0,5,4.0,2023.0
132,Conexión Urbana,2024-08-20,Avenida 19 # 36 - 75,Cartagena,1126000000.0,177.0,3,2.0,2007.0
1130,Tu Casa Ideal,2023-09-06,Calle 64 # 63 - 32,Barranquilla,1774000000.0,118.0,2,3.0,2017.0
15,Horizonte Propiedades,2024-01-14,Diagonal 24 # 47 - 36,Barranquilla,721000000.0,53.0,3,,2006.0
825,Propiedades del Sol,2025-01-18,Carrera 104 # 56 - 96,Barranquilla,943000000.0,290.0,3,2.0,
209,Horizonte Propiedades,2023-09-04,Avenida 75 # 3 - 34,Cartagena,1182000000.0,160.0,5,3.0,
143,Inmobiliaria Andina,2023-11-21,Avenida 14 # 33 - 71,Bogotá D.C.,655000000.0,178.0,1,3.0,1990.0
1322,Tu Casa Ideal,2024-02-09,Calle 140 # 23 - 72,Cartagena,1688000000.0,58.0,5,1.0,1983.0
420,Horizonte Propiedades,2025-04-02,Avenida 66 # 43 - 48,Bogotá D.C.,462000000.0,199.0,6,,1982.0
1065,Horizonte Propiedades,2024-10-24,Avenida 52 # 81 - 65,Bogotá D.C.,728000000.0,218.0,4,,2013.0
1218,Conexión Urbana,2025-06-02,Calle 121 # 6 - 14,Medellín,218000000.0,82.0,1,2.0,2016.0
819,Inmobiliaria Andina,2024-08-16,Carrera 57 # 15 - 54,Barranquilla,495000000.0,222.0,2,1.0,
702,Inmobiliaria Andina,2023-09-28,Calle 134 # 64 - 85,Barranquilla,1148000000.0,171.0,5,4.0,1998.0
208,Propiedades del Sol,2023-11-17,Calle 105 # 77 - 2,Medellín,1432000000.0,80.0,2,2.0,1980.0
517,Horizonte Propiedades,2024-07-22,Transversal 61 # 49 - 47,Cartagena,1520000000.0,134.0,6,3.0,2015.0
63,Propiedades del Sol,2024-04-10,Avenida 131 # 90 - 76,Medellín,1666000000.0,74.0,5,1.0,2007.0
1190,Propiedades del Sol,2023-08-31,Transversal 134 # 78 - 70,Medellín,1632000000.0,234.0,3,2.0,2010.0
159,Inmobiliaria Andina,2024-06-08,Avenida 75 # 47 - 76,Medellín,646000000.0,150.0,6,3.0,2005.0
534,Horizonte Propiedades,2024-06-28,Carrera 55 # 28 - 33,Medellín,1719000000.0,270.0,2,2.0,1987.0
140,Tu Casa Ideal,2025-05-11,Calle 119 # 10 - 37,Cali,852000000.0,177.0,5,3.0,2019.0
1127,Conexión Urbana,2023-08-15,Diagonal 129 # 41 - 74,Cali,733000000.0,,5,3.0,1999.0
1482,Horizonte Propiedades,2024-04-26,Calle 107 # 94 - 50,Cartagena,1055000000.0,55.0,3,4.0,1990.0
366,Horizonte Propiedades,2024-03-06,Carrera 71 # 50 - 43,Cartagena,1513000000.0,74.0,1,,
481,Propiedades del Sol,2024-04-09,Carrera 139 # 21 - 29,Bogotá D.C.,1229000000.0,80.0,6,2.0,2024.0
1279,Tu Casa Ideal,2024-01-24,Transversal 29 # 5 - 39,Bogotá D.C.,161000000.0,208.0,6,3.0,2023.0
838,Tu Casa Ideal,2025-01-05,Diagonal 73 # 51 - 72,Barranquilla,483000000.0,321.0,3,3.0,2002.0
1347,Tu Casa Ideal,2024-08-20,Diagonal 27 # 4 - 26,Medellín,1040000000.0,172.0,6,3.0,
1196,Tu Casa Ideal,2023-08-21,Transversal 118 # 31 - 27,Cali,997000000.0,110.0,1,,2017.0
833,Inmobiliaria Andina,2025-07-05,Diagonal 28 # 10 - 64,Bogotá D.C.,398000000.0,276.0,6,2.0,1988.0
1503,Conexión Urbana,2025-01-01 00:00:00,Transversal 17 # 75 - 99,Medellín,842000000.0,162.0,4,3.0,2002.0
563,Horizonte Propiedades,2025-03-05,Diagonal 144 # 90 - 18,Cali,192000000.0,103.0,1,3.0,2007.0
1423,Inmobiliaria Andina,2025-03-23,Calle 40 # 60 - 22,Barranquilla,1654000000.0,162.0,4,4.0,2016.0
1223,Propiedades del Sol,2023-12-06,Calle 73 # 58 - 84,Cali,1665000000.0,102.0,4,1.0,2008.0
1275,Propiedades del Sol,2025-05-01,Avenida 110 # 57 - 72,Medellín,1986000000.0,170.0,3,4.0,1986.0
1328,Conexión Urbana,2024-04-27,Calle 84 # 14 - 43,Medellín,1242000000.0,103.0,4,4.0,1988.0
931,Inmobiliaria Andina,2025-06-07,Avenida 35 # 28 - 10,Cali,1745000000.0,257.0,6,3.0,
839,Horizonte Propiedades,2024-06-03,Transversal 10 # 29 - 37,Cali,1991000000.0,233.0,6,1.0,
949,Horizonte Propiedades,2024-03-22,Avenida 56 # 57 - 49,Medellín,1542000000.0,171.0,4,2.0,2010.0
1550,Conexión Urbana,2025-05-03 00:00:00,Avenida 12 # 1 - 42,Bogotá D.C.,1737000000.0,193.0,6,4.0,2018.0
613,Inmobiliaria Andina,2024-06-04,Avenida 77 # 97 - 94,Medellín,653000000.0,146.0,3,2.0,2020.0
1336,Conexión Urbana,2023-08-04,Diagonal 80 # 28 - 62,Cartagena,916000000.0,174.0,5,4.0,2014.0
1180,Propiedades del Sol,2025-01-08,Calle 46 # 41 - 50,Cartagena,1524000000.0,,3,3.0,1981.0
1203,Propiedades del Sol,2024-06-11,Carrera 116 # 79 - 92,Cartagena,999000000.0,132.0,4,3.0,2019.0
706,Inmobiliaria Andina,2024-06-25,Avenida 2 # 52 - 7,Cali,1256000000.0,265.0,5,2.0,1990.0
1507,Conexión Urbana,2023-08-10 00:00:00,Diagonal 58 # 28 - 18,Medellín,274000000.0,117.0,6,3.0,2021.0
535,Propiedades del Sol,2024-02-21,Diagonal 98 # 70 - 4,Medellín,322000000.0,242.0,3,2.0,2000.0
1043,Horizonte Propiedades,2024-02-06,Transversal 134 # 55 - 73,Cali,,224.0,1,3.0,
1300,Propiedades del Sol,2024-09-10,Transversal 97 # 68 - 1,Cartagena,1009000000.0,339.0,4,,2001.0
115,Propiedades del Sol,2024-10-18,Calle 107 # 4 - 55,Medellín,1674000000.0,251.0,3,1.0,2009.0
541,Propiedades del Sol,2023-09-19,Calle 131 # 60 - 65,Barranquilla,731000000.0,176.0,2,,1982.0
52,Inmobiliaria Andina,2024-06-06,Avenida 56 # 62 - 24,Cali,1687000000.0,350.0,5,4.0,
1391,Propiedades del Sol,2023-08-24,Carrera 43 # 63 - 21,Barranquilla,1987000000.0,215.0,3,4.0,1983.0
753,Conexión Urbana,2025-05-06,Calle 11 # 62 - 100,Medellín,979000000.0,157.0,6,4.0,1981.0
771,Horizonte Propiedades,2024-07-15,Calle 68 # 27 - 86,Bogotá D.C.,1374000000.0,188.0,3,3.0,2007.0
1556,Propiedades del Sol,2024-10-04 00:00:00,Calle 54 # 86 - 6,Cartagena,283000000.0,172.0,1,4.0,2004.0
86,Tu Casa Ideal,2025-01-09,Diagonal 24 # 52 - 94,Bogotá D.C.,684000000.0,139.0,3,2.0,2022.0
614,Conexión Urbana,2024-06-30,Calle 31 # 100 - 61,Medellín,695000000.0,72.0,6,4.0,1998.0
580,Inmobiliaria Andina,2023-08-12,Carrera 119 # 87 - 100,Barranquilla,388000000.0,265.0,2,3.0,1994.0
381,Propiedades del Sol,2024-02-27,Carrera 44 # 14 - 31,Medellín,1982000000.0,330.0,3,3.0,
1554,Inmobiliaria Andina,2025-05-14 00:00:00,Transversal 69 # 9 - 69,Medellín,486000000.0,281.0,5,2.0,2010.0
895,Inmobiliaria Andina,2024-03-16,Avenida 62 # 18 - 26,Barranquilla,337000000.0,,6,4.0,2020.0
321,Inmobiliaria Andina,2024-05-04,Transversal 85 # 44 - 54,Bogotá D.C.,1472000000.0,267.0,3,2.0,2000.0
991,Inmobiliaria Andina,2025-06-13,Diagonal 83 # 35 - 30,Cartagena,1198000000.0,,2,4.0,1984.0
1501,Inmobiliaria Andina,2024-05-15 00:00:00,Calle 83 # 13 - 1,Cartagena,250000000.0,,3,3.0,2011.0
469,Propiedades del Sol,2024-10-09,Transversal 2 # 68 - 17,Cartagena,1468000000.0,238.0,6,2.0,1983.0
180,Horizonte Propiedades,2024-07-15,Transversal 84 # 84 - 47,Cali,1708000000.0,331.0,6,3.0,2011.0
564,Inmobiliaria Andina,2024-10-03,Calle 54 # 86 - 6,Cartagena,283000000.0,172.0,1,4.0,2004.0
464,Propiedades del Sol,2024-07-12,Carrera 89 # 91 - 38,Cartagena,1104000000.0,266.0,4,2.0,2007.0
761,Conexión Urbana,2025-03-20,Avenida 26 # 24 - 61,Barranquilla,1829000000.0,257.0,2,3.0,2000.0
1052,Conexión Urbana,2024-06-13,Calle 136 # 59 - 43,Barranquilla,1229000000.0,119.0,5,2.0,2019.0
1181,Propiedades del Sol,2025-07-12,Diagonal 35 # 23 - 73,Cali,1263000000.0,327.0,4,1.0,2005.0
409,Propiedades del Sol,2025-02-15,Diagonal 53 # 23 - 36,Medellín,603000000.0,208.0,2,4.0,2009.0
802,Conexión Urbana,2024-02-02,Avenida 68 # 79 - 35,Cartagena,685000000.0,194.0,6,3.0,1988.0
394,Tu Casa Ideal,2024-09-26,Calle 3 # 95 - 85,Barranquilla,1032000000.0,227.0,5,1.0,2003.0
755,Propiedades del Sol,2024-04-06,Diagonal 113 # 15 - 99,Barranquilla,342000000.0,157.0,6,3.0,
738,Inmobiliaria Andina,2024-06-02,Avenida 57 # 33 - 58,Medellín,1065000000.0,60.0,6,4.0,1997.0
281,Tu Casa Ideal,2024-10-01,Carrera 118 # 62 - 80,Cali,937000000.0,350.0,2,,1993.0
362,Inmobiliaria Andina,2024-12-09,Diagonal 114 # 62 - 54,Bogotá D.C.,268000000.0,91.0,6,3.0,2010.0
494,Conexión Urbana,2023-12-01,Diagonal 117 # 22 - 34,Barranquilla,,237.0,6,1.0,
737,Propiedades del Sol,2024-02-27,Carrera 3 # 86 - 93,Bogotá D.C.,1949000000.0,77.0,2,3.0,
